instruction_id,conversation_id,utterance,label
pizza-ordering-2,dlg-948a32fd-7b6b-436c-8f00-acbfebfa9454,Hey Anne can you place a pizza order for me from Papa Johns,pizza-order
pizza-ordering-2,dlg-94b5d450-b36d-4050-9cd2-0280db4911fc,"Hi Chris, this is Ron and I need you to order me a pizza.",pizza-order
pizza-ordering-2,dlg-9505856d-20e9-4aff-954d-dcd6419994f9,I would like to have pizza with my sister for lunch today. Can you place an order with Pizza Hut and have them to deliver to the office?,pizza-order
pizza-ordering-2,dlg-950a7ef8-7a26-49d5-a98d-dec3ea40b0ad,I'm ready for lunch.. ,pizza-order
pizza-ordering-2,dlg-9523c376-0040-4850-acc0-42e851dd973f,I wanted to see if you can place an order online for me from Marcos?,pizza-order
pizza-ordering-2,dlg-958b1609-15ef-4f8b-9f71-298b95596032,I am going to need a couple pizzas for tonight. ,pizza-order
pizza-ordering-2,dlg-958f2ecb-f661-41d8-9e51-bcdfc5d11048,I'd like to order a pizza from the Doughroom.,pizza-order
pizza-ordering-2,dlg-9593537f-b74f-4c3c-9401-bd10cd9762e2,"Hi! I would like to order three (3) Large Pizzas, two cheese one peperoni",pizza-order
pizza-ordering-2,dlg-959a5398-e3c1-4a9b-9ae6-c270b417f25f,"Hi Tommy, I need a suggestion for a local pizza restaurant. Do you have any suggestions?",pizza-order
pizza-ordering-1,dlg-95b5900e-bf90-4567-b657-f59f0cbe24ca,Could you order a large iced caramel coffee from Starbucks for me? And also order 3 pizzas for lunch?,pizza-order
pizza-ordering-2,dlg-960c8349-929c-4792-ac40-e46b11168356,"Hello Renee, I need you to order a pizza for me from Agostinos.",pizza-order
pizza-ordering-2,dlg-961b358f-defd-495e-96c2-11842b840453,Can you please order a pizza from Papa Johns?,pizza-order
pizza-ordering-2,dlg-9652924e-650f-40f1-81de-67fc8e168243,I'd like to order a pizza from Cascade Pizza.,pizza-order
pizza-ordering-2,dlg-965b76ae-04d8-4211-956c-0dc1cfd388c4,"Hello, I want you to get me a pizza from Anthony's",pizza-order
pizza-ordering-2,dlg-968442d3-23ac-47b8-aa8d-9aa73f30a5ea,"Hey! I need you to put in an order to Peace, Love, and Pizza for me..",pizza-order
pizza-ordering-2,dlg-96916cee-7222-4c34-aced-f9e7aeeee5d6,"Carlos, are youable to do something for me? I need a pizza.",pizza-order
pizza-ordering-2,dlg-969bfbaf-a26e-4de4-8d2b-db4fa7cadc42,"Hey, Google, order pizza.",pizza-order
pizza-ordering-2,dlg-96fc1869-7b28-49da-ad15-1dc21fbdbe91,I would like to order pizza from California Pizza Kitchen,pizza-order
pizza-ordering-1,dlg-970b1696-28b5-4e16-ba83-fb7e31445a30,"Hello, can you order a pizza from Papa John for me?",pizza-order
pizza-ordering-1,dlg-976501bb-aec7-4f68-bd32-b68ffef4ed14,"Hey, I want you to order dinner from Pizza Hut",pizza-order
pizza-ordering-2,dlg-97bee089-b689-44c3-9ba4-67686c26ed26,Hi Tabitha! I would like to order a pizza from Pizza Hut!,pizza-order
pizza-ordering-2,dlg-97cdc2c4-c845-4bba-9c1c-026f7e88d7d1,"Hello, I'd like to order a pizza?",pizza-order
pizza-ordering-2,dlg-97ceb129-857f-4967-83ba-bb4b88cd3d87,Can I place an order for take out?,pizza-order
pizza-ordering-1,dlg-97db5f9d-0d88-4ef5-bec1-378bef88220b,"Hey, I would like to order a pizza I heard Pizza Hut has a deal for large pizza.",pizza-order
pizza-ordering-2,dlg-97ed096c-b2ca-479d-829e-2bd9e2953391,Can you order me a couple of pizzas from Round Table?,pizza-order
pizza-ordering-2,dlg-97eed619-af0f-4601-9110-01f8dd5fd8e6,Hey I want to get a pizza from Zachary's.,pizza-order
pizza-ordering-2,dlg-97f85e45-7490-4be4-bb03-5800557ecc66,"Hello, Dan. ",pizza-order
pizza-ordering-2,dlg-980e2558-7859-4f4a-aa69-7bfaebd5064c,I'm having a party and want to order a pizza from Marco's.,pizza-order
pizza-ordering-2,dlg-984071e3-6f9d-4bbc-8e1c-9abe5b82c99a,"Hi, I want to order a couple pizzas for dinner.",pizza-order
pizza-ordering-2,dlg-9871cf43-d9a3-4cbb-853d-f2b08a6d1178,Hey you can you order me a pizza?,pizza-order
pizza-ordering-2,dlg-9873e1d7-80aa-4e37-83c6-d1597b06ce6d,I could go for a pizza. How about Old Town Pizza in Auburn?,pizza-order
pizza-ordering-1,dlg-98c2cfcb-cfd1-41b6-9bca-0c2f94011227,"I'm thinking of pizza for dinner, any suggestions?",pizza-order
pizza-ordering-2,dlg-99063e84-5315-4ff1-a6e9-71a52cd400d5,can you order me a pizza from pizza hut,pizza-order
pizza-ordering-1,dlg-992f1d02-d61f-4fb4-b7a2-c04ec4c652c1,"Hi, I'd like a latte please.",pizza-order
pizza-ordering-2,dlg-99331370-7a3f-43b2-ac88-63b662d83b3b,"Hi, can you get me a pizza from Dominos?",pizza-order
pizza-ordering-2,dlg-99416317-1689-4438-bdcd-f9839fc37261,I would like to order a pizza from Oregano's please.,pizza-order
pizza-ordering-2,dlg-9989860d-f084-4523-9674-94d7f8bda30d,I need you to order a pizza for Joyce's work group today.,pizza-order
pizza-ordering-1,dlg-99b79d03-0015-4828-a604-f8fad4d5c806,Hi I would like to know how much a pizza is?,pizza-order
pizza-ordering-2,dlg-9a049f0d-2542-4a97-830f-62aee5d425ff,Is Pizza Man open late?,pizza-order
pizza-ordering-2,dlg-9a983034-6b0b-416a-b5c6-312ed12b0de2,I need an order a pizza,pizza-order
pizza-ordering-2,dlg-9aab0156-c38a-4e04-bbd4-44224119630f,"OK, What restaurant to you want to order from>",pizza-order
pizza-ordering-2,dlg-9ab0de09-3f0c-4bc7-a622-df36de5a3eb6,Hi Is this Papa Johns,pizza-order
pizza-ordering-2,dlg-9af51a3e-97ec-47b3-a857-f018561622cc,Hi Jan. I am thinking of ordering pizza from Artichoke Pizza .,pizza-order
pizza-ordering-2,dlg-9b4e0a72-c96a-4594-b861-6f88f4ba7668,I would like to order a two topping pizza.,pizza-order
pizza-ordering-2,dlg-9c10cdb4-2acc-4a41-92e1-1064a1885ce0,Hi I want to place an order for pizza in dominos,pizza-order
pizza-ordering-2,dlg-9c7a0b25-93e7-4cb2-9297-d96246473aeb,"Hello, could you order a pizza for me from East of Chicago?",pizza-order
pizza-ordering-2,dlg-9ccacf5f-fde5-4990-ab7f-e84465977c9f,Can you order me some pizza to pick up at Kingsbridge Social Club?,pizza-order
pizza-ordering-2,dlg-9ccd3cc4-61ca-4972-9208-3681f2d2b20e,I'd like to order a pizza from Big Mama's in SoHo.,pizza-order
pizza-ordering-2,dlg-9ce3559e-7df6-4168-9cec-784ef309248c,I'd like to order pizza for my lunch meeting today.,pizza-order
pizza-ordering-2,dlg-9d09fdf7-8b98-4d5e-a735-a01654b9f684,"Hi, I'd like to order a Pan Pizza from Dominoes",pizza-order
pizza-ordering-2,dlg-9d0d57ea-171a-43db-bdb5-69f3a69ce95c,"Google, order me a pizza.",pizza-order
pizza-ordering-2,dlg-9d5aa5f9-bdc8-4794-b83a-d5f7158eeccf,"Hi, I am thinking of ordering pizzas from Giovanna's.",pizza-order
pizza-ordering-2,dlg-9d7bff07-666e-41e1-b8b1-6232194b0ac6,"Hello, I was looking to order a Pizza.",pizza-order
pizza-ordering-2,dlg-9d839c3b-2d98-4956-93dd-1c565d4d345e,I want to order a pizza from Rosati's.,pizza-order
pizza-ordering-2,dlg-9dc250a5-b954-44a1-bce4-cf644dabc1d7,"Hi, can you order a pizza for tonight?",pizza-order
pizza-ordering-2,dlg-9e1805de-383b-4efe-bed1-b21ceb44d5b2,"Hi Carrie, this is Bob",pizza-order
pizza-ordering-2,dlg-9e5ed5f5-8d5e-4f0a-9703-df399afc5a0c,call me up a pizza pie,pizza-order
pizza-ordering-2,dlg-9e8223a9-8872-4a1d-b16b-8f1cf6fdd7c3,I would like to place an order. ,pizza-order
pizza-ordering-1,dlg-9ec14e22-6078-4b0f-b908-626e8249a8ff,"Hmm, I am hungry for some pizza.",pizza-order
pizza-ordering-2,dlg-9ecfd32d-a630-4e98-a26b-7981632cda9f,Siri are you hungry?,pizza-order
pizza-ordering-2,dlg-9edc9fd8-e69a-45a3-87e7-32c0591991fd,Can you order a pizza from LaRosa's please?,pizza-order
pizza-ordering-2,dlg-9efdf758-d9ab-4525-a074-03906d511f76,I want a pizza from papa John,pizza-order
pizza-ordering-1,dlg-9f01217b-27b9-4841-9938-983fde62b28b,"Hey, can you order me pizzas from Dominos?",pizza-order
pizza-ordering-2,dlg-9fb3cfb0-cca8-4c86-b84f-1f663098d4d0,Could you order me a pizza from Fiori's Pizzaria please?,pizza-order
pizza-ordering-2,dlg-a00ba666-a927-4291-ad80-fc176c5aa170,"hey chris, want to order some pizza for lunch can you place an order for me from dominoes",pizza-order
pizza-ordering-2,dlg-a0346b22-1145-4ca4-9bd5-e53e5d2db51e,"Hey Claire, Can you order me a pizza for lunch?",pizza-order
pizza-ordering-2,dlg-a04fb5f6-7745-4085-aecf-502d01900864,"I am thinking that a pizza sounds good tonight. Quick and easy, what's closer, Shotgun Dan's, or Pizza D' Action?",pizza-order
pizza-ordering-1,dlg-a0aa7e9b-8273-4154-b831-6b68aa4bac82,I would like to place an order for 3 pizzas at La Casa Pizzaria.,pizza-order
pizza-ordering-2,dlg-a0e7deee-4087-4c71-8fce-ca7481fc06bd,"Hi, I was calling to order a pizza?",pizza-order
pizza-ordering-2,dlg-a0fd489e-795e-4419-83ab-743250bca2b9,"Hello, can you order a pizza from Little Caesars for me?",pizza-order
pizza-ordering-2,dlg-a1005876-990a-40a7-b969-80c5cf6d9e0a,"I'm not going to be able to make dinner tonight, can you help me order a pizza",pizza-order
pizza-ordering-2,dlg-a14b25d0-4758-4ea9-8e20-37f2fb21b0bb,We'd like to order a pizza please.,pizza-order
pizza-ordering-2,dlg-a17dc16c-f22d-4da1-a238-c1e61671d024,"Assistant, I want to order a pizza.",pizza-order
pizza-ordering-2,dlg-a1a66261-963b-474d-86a4-09100c0a958d,"Hi, could you order me a pizza, please? I need to bring dinner home.",pizza-order
pizza-ordering-1,dlg-a1b2acad-9219-4aac-9b91-ec6482b36afa,"Hey Wanda, can you order me a couple pizzas from the Screamin Banchie Pizza place?",pizza-order
pizza-ordering-2,dlg-a1b4f0d5-8ec3-4b85-a428-b97e3cf6ed13,I want to order a pizza from dominoes,pizza-order
pizza-ordering-2,dlg-a1d3bc59-2978-416f-9151-39206645b9db,"Hey, can you call Old Orchard to get me a pizza please?",pizza-order
pizza-ordering-2,dlg-a253b089-9279-4c44-b537-7c97e0b25efe,I would like to order a pizza from Sauce please,pizza-order
pizza-ordering-2,dlg-a26bca7a-78e1-4171-85f7-51d4c3277c71,"Hi Jane! I am craving some pizza, can you order for me?",pizza-order
pizza-ordering-2,dlg-a27839b0-bf9d-4e0b-a49b-6b372a02d154,"Hey, I'm really feeling a pizza. What places nearby are still open?",pizza-order
pizza-ordering-2,dlg-a2b73c67-4a48-4daa-9f67-634117ba7b16,"Hi, Do you have any specials today?",pizza-order
pizza-ordering-2,dlg-a2d41f89-5ad8-414f-a4d0-f92efb8f7d19,I need you to order me a pizza from Mazzios.,pizza-order
pizza-ordering-1,dlg-a2e0cec9-a966-421f-8449-27bd05884b06,I want to order one pizza from little caesars,pizza-order
pizza-ordering-2,dlg-a2f2beb4-f492-4b50-9d65-0384b3de3205,"Hey Sarah, Can you order me a pizza for lunch?",pizza-order
pizza-ordering-2,dlg-a34848c5-9892-48aa-b0f7-70fd1e7a6af0,"Hi, I would like to order a pizza from Dominos.",pizza-order
pizza-ordering-2,dlg-a3486798-f62a-494d-9146-216a8d6760cf,Hi. Do you have any pizza specials?,pizza-order
pizza-ordering-2,dlg-a35b2cb6-d536-4dc1-a91c-4863fcc56218,Hi! I'd like you to order me a pizza from Pizzeria Azzuria,pizza-order
pizza-ordering-2,dlg-a3ab9612-1840-4ae5-bec7-3ca14c44a0cb,Order a pizza from Pizza Hut,pizza-order
pizza-ordering-2,dlg-a3c9877a-0035-4293-93c5-061ec01eeb55,"Hi, I need to order a pizza, please.",pizza-order
pizza-ordering-2,dlg-a46e38de-4993-4bdb-8bfb-05c409968fcc,"I'd like to place an order at Joe's Pizza, are they still open?",pizza-order
pizza-ordering-2,dlg-a47226aa-657e-4ec2-8864-e665a9028445,Hey there! Would you please order me a pizza from Pizza Hut?,pizza-order
pizza-ordering-2,dlg-a4e30867-ba24-4935-93e2-4e1e0da53d1b,I'd like to order one pizza.,pizza-order
pizza-ordering-2,dlg-a5280a2a-cef4-4d40-a732-8e5978a8dd04,Hi Mary how are you? Could you do me a favor and place an order for a pizza?,pizza-order
pizza-ordering-2,dlg-a59ccc5f-5feb-40fa-9233-8e27705f82f1,"Jane, I would like for you to order a pizza for me to have for dinner.",pizza-order
pizza-ordering-2,dlg-a5e1a812-46e3-4354-ab00-2c10311864a5,"Hey Google, I am feeling hungry",pizza-order
pizza-ordering-2,dlg-a5fcb1eb-517f-466a-954d-18acba870e4c,I'd like to get some pizza from Dominoes,pizza-order
pizza-ordering-2,dlg-a644d12a-ad2b-41d0-83fa-25bdad5f4323,Can you please order pizza for our meeting?,pizza-order
pizza-ordering-2,dlg-a6c104dc-da16-4eff-a33b-227a31dbf9cf,Hello Tom I have a taste for pizza ...Can you place and order for a large pizza for our meeting today?,pizza-order
pizza-ordering-2,dlg-a6c64256-eb16-4312-925f-1d948eec9416,hi i would like to order a pizza from pizza hut please,pizza-order
pizza-ordering-2,dlg-a7047d46-3182-4755-abf3-f5e855c77518,I'd like to order one large two topping barbecue chicken pizza with banana peppers and onions.,pizza-order
pizza-ordering-2,dlg-a768039c-5880-4cef-a338-084268ba10bc,I would like to order a pizza from Shakey's.,pizza-order
pizza-ordering-2,dlg-a79db222-f8ab-4ea0-a18c-0600b172f968,I would like to order a pizza from Papa Johns,pizza-order
pizza-ordering-1,dlg-a7d5d8f4-3a18-4a63-96b6-f68609a60ca6,I would like you to order for me 3 large pizzas.,pizza-order
pizza-ordering-1,dlg-a80b2d89-bcae-454d-b8c4-68f88529a038,"I'd like a venti iced americano, light ice, with 2 pumps white mocha.",pizza-order
pizza-ordering-1,dlg-a84a1976-464e-4551-8426-26a7ad26b161,Can you order pizza for lunch? ,pizza-order
pizza-ordering-2,dlg-a86be952-39a4-46ab-96f6-7938e03b9cce,I would like to get a pizza from papa johns,pizza-order
pizza-ordering-2,dlg-a8c79ad3-e51b-48a7-b273-58a151dc9754,"Hey, I was thinking about ordering from Sal's pizza for the upcoming event.",pizza-order
pizza-ordering-2,dlg-a91bb338-170c-4b96-a21f-4cd2ded3ca46,I need a pizza from Mazzio's that can feed starving boys and their momma.,pizza-order
pizza-ordering-1,dlg-a948c4e6-0c50-4690-bf8a-378cee63754c,Hello! I would like to get a pizza for this evening for dinner. Can you order it for me?,pizza-order
pizza-ordering-2,dlg-a94d4fa5-ab8a-4826-b49f-fbc7bb16c53d,Hey Assistant can you order a pizza from Domino's for today's meeting?,pizza-order
pizza-ordering-2,dlg-a990161c-2f2c-48b2-9547-81f25cdc407f,"Hello, I need to order two pizzas for dinner tonight from Pizza Hut",pizza-order
pizza-ordering-1,dlg-a9a20a28-3ffd-46b6-ab9a-95e0d3c7ff90,I want to order 2 pizzas from Rosatti's.,pizza-order
pizza-ordering-2,dlg-a9b80a94-f3c2-4141-bee6-1827d1788e6f,Sandy can you order a pizza for me dominos?,pizza-order
pizza-ordering-2,dlg-a9f7c86a-bd3e-4ec3-8dad-3f6213397b16,Hello! I want to order a pizza.,pizza-order
pizza-ordering-1,dlg-aa0cdc1c-5792-4b21-9069-408bc27b4edb,I want to order Dominos pizza,pizza-order
pizza-ordering-2,dlg-aa325470-8eed-4a87-8be6-8bf3a2d1b55c,"Hey Marco, can you recommend a local pizza restaurant for my friends and I for tonight. We are going to watch the big game. ",pizza-order
pizza-ordering-2,dlg-aa4fd95a-caf8-4d7f-ae2d-06f54ba15a52,"Hi, I'd like to order a pizza from Little Star, please.",pizza-order
pizza-ordering-2,dlg-aa68b4a8-3d44-4c95-8884-c10c0a717f69,I need to order a pizza from Marco's.,pizza-order
pizza-ordering-2,dlg-aa7b3259-ec4f-4aa1-a109-26a402b5343b,I want to order some pizzas from Brooklyn Pizza in Charlotte,pizza-order
pizza-ordering-1,dlg-aafba973-6dca-4715-9a11-5c844ef4da8b,"Hey, I forgot to set out my chicken to thaw tonight. Can you order me a pizza?",pizza-order
pizza-ordering-2,dlg-ab2ef44c-4f7f-4524-ac94-140b0ef1c041,"Hi , Pizza Chapel ? I undertsand you are still running a tues night special ?",pizza-order
pizza-ordering-1,dlg-ab4f13a3-19ff-4af1-ad84-9bfd8465b25d,Hi. I am absolutely starving. Can you order me a pizza?,pizza-order
pizza-ordering-2,dlg-ab568759-77b3-4c3d-bd73-4b30f297d26e,I want to order a pizza from Sam's Pizzeria.,pizza-order
pizza-ordering-2,dlg-ab6717c7-09ae-476d-be0c-7aefea1a191d,"Hello, I'd like to order a pizza",pizza-order
pizza-ordering-1,dlg-ac0e548e-2289-4184-997d-3a36d24ae512,I want to order a couple of pizzas from Marcos.,pizza-order
pizza-ordering-2,dlg-ac28badc-f681-48cc-ab21-fe0745e72654,id like to order a pizza ,pizza-order
pizza-ordering-1,dlg-ac5c7222-b074-4e94-b073-58f563bc165a,Hi there! I'd like to order a pizza from Luna Pizzaria.,pizza-order
pizza-ordering-2,dlg-acaaaf7c-4059-4798-94b2-dddc39f6d0b4,"Hi, can I get special order pizzas ?",pizza-order
pizza-ordering-2,dlg-acbddca9-010b-4e80-a5b4-a88cdb9e0db2,"Hey Emily, I wanted to see if you could order me a large pizza from Channellos.",pizza-order
pizza-ordering-2,dlg-aced3cbc-0607-4615-b06c-55ecf03e477f,I need a pizza sent to my house.,pizza-order
pizza-ordering-2,dlg-ad2c8b98-0a33-4a86-8bb5-387f0fc542c5,Hi Suzy!,pizza-order
pizza-ordering-2,dlg-ad2ca719-d8e4-40cd-9cf7-8946015f5656,"I am in the Boylston area, can you order me two pizzas from Domino's?",pizza-order
pizza-ordering-2,dlg-adb3878f-7b27-4b20-b857-cef0349b7113,"Hi [ASSISTANT], could you order a pizza from Pizza Rigazzi for my dinner date?",pizza-order
pizza-ordering-2,dlg-adc59ba6-49e8-48b4-b885-28b39c1c2cc2,Good afternoon. I would like to order a pizza today.,pizza-order
pizza-ordering-2,dlg-add0c5bb-f03e-44b0-b6b8-1da2463a17d2,"Hi, I want to order a pizza from Pizza Shack",pizza-order
pizza-ordering-2,dlg-ae286767-cf48-44f2-9633-5bcb38e5a461,"I am looking to order a gluten free pizza in Bangor, Maine",pizza-order
pizza-ordering-2,dlg-ae3ae608-c7d0-4645-bc14-5c92f0275828,"Yeah, I'd like to know what deals you have on pizza",pizza-order
pizza-ordering-2,dlg-ae3e03e4-1d4f-4b64-b32b-00008538a12d,"I'd like to order a large pizza for pickup, please.",pizza-order
pizza-ordering-2,dlg-ae6a7636-a0da-4386-a8f4-a4680309d2b4,Hi I want pizza?,pizza-order
pizza-ordering-2,dlg-ae9cac35-bdfa-42f7-bce6-aa218134c53b,"Hi! We're getting hungry, can you place an order at Barry's Pizza?",pizza-order
pizza-ordering-2,dlg-aea2e824-7fb8-4bd8-b33b-d82cfd1145aa,"Hi, it’s me. Can you order a pizza for me?",pizza-order
pizza-ordering-1,dlg-aec220e4-47bb-4846-bb50-5179d1e0b80e,"Hi, I'm going to be meeting with my mom and sister for my mom's birthday, so I was wondering if you'd be able to put in an order at Donatos for us?",pizza-order
pizza-ordering-2,dlg-aee67bea-0f94-464a-a081-1d2e001c41f8,"Hey! I'm carving a delicious pizza right now, can you place an order for me?",pizza-order
pizza-ordering-2,dlg-af3a0224-64ff-401f-81b0-b5a61d36ec2b,"Hello, I'd like to order a pizza from Domino's.",pizza-order
pizza-ordering-1,dlg-af6dd80d-e095-4801-a5cb-24d7de779634,"Hi, I'd like to order a pizza from Pizza Hut.",pizza-order
pizza-ordering-2,dlg-af7ae629-e0bd-4bc6-96a8-c0e02a789197,"Hi, I'd like to get a pizza order in.",pizza-order
pizza-ordering-2,dlg-af92cc13-6acd-4edf-ab3a-3de86ab334d4,"Hi, could you order a pizza for me from the Dominos for me?",pizza-order
pizza-ordering-2,dlg-afab4fd2-c92a-4fd4-b0a6-f0baf8073fe6,I would like to order a pizza from Round Table tonight.,pizza-order
pizza-ordering-2,dlg-b008f948-4521-4926-9ddf-3f7ecdc8fbf1,Hey can you order me a large pepperoni and ham pizza from stone oven pizza?,pizza-order
pizza-ordering-2,dlg-b08821b4-f830-4f1b-b9a5-96a7d17e7104,"Hello, would you please order me a pizza from Domino's?",pizza-order
pizza-ordering-2,dlg-b0b42927-3b9d-4d92-a4b8-e56b0c9a9906,I would like pizza for dinner tonight.,pizza-order
pizza-ordering-2,dlg-b112feb7-84cd-4156-9785-f5ab697b9053,Hey!,pizza-order
pizza-ordering-2,dlg-b12ff9a7-adfa-4cdd-8cd7-a1e84526c59a,I would like to order a large pizza from Salvatore's,pizza-order
pizza-ordering-2,dlg-b155d6ba-9011-49dc-8ba7-0dd3b287af69,"Hello, I would like to order a pizza for pick up",pizza-order
pizza-ordering-2,dlg-b15e8826-506b-4380-92a1-995e0f7ab695,"Hello, I'd like to order a pizza from Giordano's.",pizza-order
pizza-ordering-1,dlg-b16d341b-c7ae-4017-82db-08a11b74f2b8,I was wondering if I can get four pizzas ,pizza-order
pizza-ordering-2,dlg-b192655d-e80b-4e84-9d59-bd013faea348,"Hi, I'd like to order a pizza from Papa Johns in Willow Grove, PA",pizza-order
pizza-ordering-2,dlg-b1b17b6e-f99f-46d3-a3de-278e9fab7bb6,Hey can you order me a pizza from Cosmo's on the hill,pizza-order
pizza-ordering-1,dlg-b20f0c72-5b4c-4da1-8146-ff284b7a3e9f,I want to order to a pizza for dinner tonight.,pizza-order
pizza-ordering-1,dlg-b25c11f4-af49-4018-8e90-89ab7201786e,"Hi Susan, I have a family event this evening and would like for you to place an order withPizza Emporium please.",pizza-order
pizza-ordering-2,dlg-b27e071b-fbd1-4097-ad45-20cd4a0ed0ee,I am in the mood for a pizza.,pizza-order
pizza-ordering-2,dlg-b28c8cc9-d419-42a6-877a-f91309bc2ad0,I would like to order a pizza from Don Antonio.,pizza-order
pizza-ordering-2,dlg-b2f92c29-fe59-4f7b-9008-9c81a35e5df5,Can I have a ham pizza please,pizza-order
pizza-ordering-2,dlg-b340632d-2af3-49ab-8d10-cfa63d2723f8,"Hi, I would like to order some pizza",pizza-order
pizza-ordering-2,dlg-b35aa002-5955-44d9-881f-e2afdf679bb7,I want to order a extra large supreme pizza.,pizza-order
pizza-ordering-2,dlg-b3b3c743-5e05-4aed-ab9d-a46f1c8a37cd,"Hey, I would like to get a pizza from Pizzario Uno on South Street.",pizza-order
pizza-ordering-2,dlg-b40ce4ae-7b56-43eb-bb76-b32ba212b3eb,"Hello, can you please order a pizza from Domino's?",pizza-order
pizza-ordering-2,dlg-b4565406-e5d8-4355-8717-4cfe7ab88662,"Hello, I need to order a pizza for dinner, can you help me?",pizza-order
pizza-ordering-2,dlg-b45baa6d-478c-4e27-91cf-25ae7503a19d,"Hi there, I'd like to order two medium pizzas, please",pizza-order
pizza-ordering-2,dlg-b4a443b9-9da1-437e-871d-36871b1f9fc4,"Hello, I need a pizza ordered for a small party tonight.",pizza-order
pizza-ordering-2,dlg-b4cf679f-10a1-4009-9277-07b7f5b4bdfe,Hi i would like to order a cheese lovers pizza,pizza-order
pizza-ordering-1,dlg-b4fce881-f03a-491a-989e-d7c8bbe035cd,"Hi, I need to order some pizza from Lotsa Motsa.",pizza-order
pizza-ordering-2,dlg-b51878d1-009c-4156-9742-2a6cb82b419b,"Hi there, I'd like to have a Pizza from Pizza Hut",pizza-order
pizza-ordering-2,dlg-b5205d99-5bb7-47ff-8580-08f1f8cbc013,Have you left the office yet? ,pizza-order
pizza-ordering-2,dlg-b54e54f7-0141-4125-a999-62239a8b9b11,I was thinking about ordering some pizza.,pizza-order
pizza-ordering-1,dlg-b5765f41-cf9a-4090-ab83-530f079f1742,Hi Siri! can you order 2 pizza from Pizzahut?,pizza-order
pizza-ordering-2,dlg-b59a6218-eeef-4b83-a34e-79b26c04698c,"Hi, I'd like to order a pizza from Domino's.",pizza-order
pizza-ordering-1,dlg-b5d2ca0c-1bfb-4107-9dc2-7a71f6235f97,I need you to order some pizza from Pizza Hut.,pizza-order
pizza-ordering-2,dlg-b5eb590e-af2a-4f5f-910a-e92aa785f780,I would like to order pizza for the team for dinner tonight,pizza-order
pizza-ordering-2,dlg-b5f25dba-428d-476f-b73a-bb1f8b768751,I need you to place an order for me at Pizza Hut.,pizza-order
pizza-ordering-2,dlg-b6a491ee-d9d8-49ad-bef2-eec1f3a1c57d,"Hi Rachel, I'm having some friends over for a movie can you help me order a pizza from Napoli?",pizza-order
pizza-ordering-1,dlg-b6dd5837-9118-4dd3-ab83-c0fff63d660e,What are your delivery times like from my address?,pizza-order
pizza-ordering-2,dlg-b6f9e21e-ad22-47b8-abbd-1c9addf633d6,Call Fernando's Pizza on Cahuenga Blvd West in Studio City.,pizza-order
pizza-ordering-1,dlg-b72c3134-5226-4965-9461-f1f41f9a07fc,"Hey Martha, could you please order a pizza for me? I'm quite hungry.",pizza-order
pizza-ordering-2,dlg-b75927fb-6ac1-4236-b989-960998560af3,Can you get an order started at Pizza Hut so I can pick some pizzas in a bit?,pizza-order
pizza-ordering-2,dlg-b765470e-26c3-4397-82d3-40a2be00089b,"Hi, I'd like to order a pizza from Wiseguy Pizza in Washington, D.C. please.",pizza-order
pizza-ordering-1,dlg-b76bcca4-948b-4bc8-ae8f-a904226b6ca4,"Hey, Bill. Can you order me some pizzas?",pizza-order
pizza-ordering-2,dlg-b82c83f7-69b7-4e5e-a4f1-077fb1245ed1,Hey Sam I was thinking about ordering some pizza. My family is going to join me for lunch.,pizza-order
pizza-ordering-2,dlg-b897cf62-c3bc-44bb-ae99-c22ae914e73e,I'd kie to place an order,pizza-order
pizza-ordering-2,dlg-b8d93bcb-04f5-4813-8388-65dfe320e0da,I wanna order a pizza from NYPD Pizza,pizza-order
pizza-ordering-2,dlg-b8dca5f8-cc5b-414c-afeb-226d054758a6,Hello! I was calling to order a small sized extra spicy Chicken Pizza.,pizza-order
pizza-ordering-1,dlg-b8ff41dc-8ada-4a5e-b4e5-e7b4c2ec3b38,"Hey assistant, order me a Energy Vanilla Drink of Starbucks",pizza-order
pizza-ordering-1,dlg-b9cd0273-af7b-463b-98b7-69262e833eee,"Hello, I was wondering if you could place a Pizza Hut order for me please?",pizza-order
pizza-ordering-2,dlg-ba2d4851-e5ae-4ac4-b051-ae217d91e265,"I am hungry, and I need two pizzas. ",pizza-order
pizza-ordering-2,dlg-ba303209-f188-4d1f-9240-3f5531c9cf40,Hi can you order some pizzas for my club tonight?,pizza-order
pizza-ordering-2,dlg-ba3d74da-e5c5-41c2-ae7d-a0229705c5c2,I'm in the mood for ordering a pizza.,pizza-order
pizza-ordering-1,dlg-ba4961c5-fd52-4dbe-a2dc-4db58cf174e7,Hello can I have a extra large pizza deal. I would like to have 6 extra large pizzas.,pizza-order
pizza-ordering-2,dlg-ba7e7c58-3063-40ec-98cc-18accc0e0ac0,I would like to order a pizza from hometown pizza,pizza-order
pizza-ordering-2,dlg-ba992a6b-e887-4384-ab30-389989e738b6,"Hi Joe, can you place an order for a pizza for me? It's lunch and I'm starving. ",pizza-order
pizza-ordering-2,dlg-bb3bd9f6-6e00-40e0-adb2-a7a854cef542,"Hello, can I put in an order for pizza from Anthony's?",pizza-order
pizza-ordering-2,dlg-bb552b52-1b9a-4001-ac25-afd3bd3cc6d3,Ok Google order me a pizza from Pizza Hut,pizza-order
